cipher,structure,network,model_key,family,architecture_rank,score,rounds,seed,samples_per_class,pairs_per_sample,feature_encoding,negative_mode,train_key,validation_key,difference_profile,difference_member,evidence,literature
SPECK32/64,ARX,StructureAdaptive-PairSet-DBitNet-confirm,structure_adaptive_pairset_dbitnet,structure_pairset,0,72,7,0,131072,4,ciphertext_pair_xor_arx_partial_inverse_bits,encrypted_random_plaintexts,0x1918111009080100,0x0f0e0d0c0b0a0908,speck32_gohr2019,0,High-round confirm selected from outputs/remote_results/innovation1-arx-speck32-v2-scale-m-v2-arxbest-gpu1-20260612/innovation1-arx-speck32-v2-scale-m-v2-arxbest-gpu1-20260612_summary.csv with cal_acc=0.6631908417 auc=0.7236211441,Gohr 2019 SPECK32 neural differential cryptanalysis; scale ablation for ARX public partial-inverse structure alignment
SPECK32/64,ARX,StructureAdaptive-PairSet-DBitNet-confirm,structure_adaptive_pairset_dbitnet,structure_pairset,0,72,7,1,131072,4,ciphertext_pair_xor_arx_partial_inverse_bits,encrypted_random_plaintexts,0x1918111009080100,0x0f0e0d0c0b0a0908,speck32_gohr2019,0,High-round confirm selected from outputs/remote_results/innovation1-arx-speck32-v2-scale-m-v2-arxbest-gpu1-20260612/innovation1-arx-speck32-v2-scale-m-v2-arxbest-gpu1-20260612_summary.csv with cal_acc=0.6631908417 auc=0.7236211441,Gohr 2019 SPECK32 neural differential cryptanalysis; scale ablation for ARX public partial-inverse structure alignment
SPECK32/64,ARX,StructureAdaptive-PairSet-DBitNet-confirm,structure_adaptive_pairset_dbitnet,structure_pairset,0,72,7,2,131072,4,ciphertext_pair_xor_arx_partial_inverse_bits,encrypted_random_plaintexts,0x1918111009080100,0x0f0e0d0c0b0a0908,speck32_gohr2019,0,High-round confirm selected from outputs/remote_results/innovation1-arx-speck32-v2-scale-m-v2-arxbest-gpu1-20260612/innovation1-arx-speck32-v2-scale-m-v2-arxbest-gpu1-20260612_summary.csv with cal_acc=0.6631908417 auc=0.7236211441,Gohr 2019 SPECK32 neural differential cryptanalysis; scale ablation for ARX public partial-inverse structure alignment
SPECK32/64,ARX,StructureAdaptive-PairSet-DBitNet-confirm,structure_adaptive_pairset_dbitnet,structure_pairset,0,72,7,3,131072,4,ciphertext_pair_xor_arx_partial_inverse_bits,encrypted_random_plaintexts,0x1918111009080100,0x0f0e0d0c0b0a0908,speck32_gohr2019,0,High-round confirm selected from outputs/remote_results/innovation1-arx-speck32-v2-scale-m-v2-arxbest-gpu1-20260612/innovation1-arx-speck32-v2-scale-m-v2-arxbest-gpu1-20260612_summary.csv with cal_acc=0.6631908417 auc=0.7236211441,Gohr 2019 SPECK32 neural differential cryptanalysis; scale ablation for ARX public partial-inverse structure alignment
SPECK32/64,ARX,StructureAdaptive-PairSet-DBitNet-confirm,structure_adaptive_pairset_dbitnet,structure_pairset,0,72,7,4,131072,4,ciphertext_pair_xor_arx_partial_inverse_bits,encrypted_random_plaintexts,0x1918111009080100,0x0f0e0d0c0b0a0908,speck32_gohr2019,0,High-round confirm selected from outputs/remote_results/innovation1-arx-speck32-v2-scale-m-v2-arxbest-gpu1-20260612/innovation1-arx-speck32-v2-scale-m-v2-arxbest-gpu1-20260612_summary.csv with cal_acc=0.6631908417 auc=0.7236211441,Gohr 2019 SPECK32 neural differential cryptanalysis; scale ablation for ARX public partial-inverse structure alignment
SPECK32/64,ARX,StructureAdaptive-PairSet-DBitNet-confirm,structure_adaptive_pairset_dbitnet,structure_pairset,0,72,7,5,131072,4,ciphertext_pair_xor_arx_partial_inverse_bits,encrypted_random_plaintexts,0x1918111009080100,0x0f0e0d0c0b0a0908,speck32_gohr2019,0,High-round confirm selected from outputs/remote_results/innovation1-arx-speck32-v2-scale-m-v2-arxbest-gpu1-20260612/innovation1-arx-speck32-v2-scale-m-v2-arxbest-gpu1-20260612_summary.csv with cal_acc=0.6631908417 auc=0.7236211441,Gohr 2019 SPECK32 neural differential cryptanalysis; scale ablation for ARX public partial-inverse structure alignment
SPECK32/64,ARX,StructureAdaptive-PairSet-DBitNet-confirm,structure_adaptive_pairset_dbitnet,structure_pairset,0,72,7,6,131072,4,ciphertext_pair_xor_arx_partial_inverse_bits,encrypted_random_plaintexts,0x1918111009080100,0x0f0e0d0c0b0a0908,speck32_gohr2019,0,High-round confirm selected from outputs/remote_results/innovation1-arx-speck32-v2-scale-m-v2-arxbest-gpu1-20260612/innovation1-arx-speck32-v2-scale-m-v2-arxbest-gpu1-20260612_summary.csv with cal_acc=0.6631908417 auc=0.7236211441,Gohr 2019 SPECK32 neural differential cryptanalysis; scale ablation for ARX public partial-inverse structure alignment
SPECK32/64,ARX,StructureAdaptive-PairSet-DBitNet-confirm,structure_adaptive_pairset_dbitnet,structure_pairset,0,72,7,7,131072,4,ciphertext_pair_xor_arx_partial_inverse_bits,encrypted_random_plaintexts,0x1918111009080100,0x0f0e0d0c0b0a0908,speck32_gohr2019,0,High-round confirm selected from outputs/remote_results/innovation1-arx-speck32-v2-scale-m-v2-arxbest-gpu1-20260612/innovation1-arx-speck32-v2-scale-m-v2-arxbest-gpu1-20260612_summary.csv with cal_acc=0.6631908417 auc=0.7236211441,Gohr 2019 SPECK32 neural differential cryptanalysis; scale ablation for ARX public partial-inverse structure alignment
SPECK32/64,ARX,StructureAdaptive-PairSet-DBitNet-confirm,structure_adaptive_pairset_dbitnet,structure_pairset,0,72,7,8,131072,4,ciphertext_pair_xor_arx_partial_inverse_bits,encrypted_random_plaintexts,0x1918111009080100,0x0f0e0d0c0b0a0908,speck32_gohr2019,0,High-round confirm selected from outputs/remote_results/innovation1-arx-speck32-v2-scale-m-v2-arxbest-gpu1-20260612/innovation1-arx-speck32-v2-scale-m-v2-arxbest-gpu1-20260612_summary.csv with cal_acc=0.6631908417 auc=0.7236211441,Gohr 2019 SPECK32 neural differential cryptanalysis; scale ablation for ARX public partial-inverse structure alignment
SPECK32/64,ARX,StructureAdaptive-PairSet-DBitNet-confirm,structure_adaptive_pairset_dbitnet,structure_pairset,0,72,7,9,131072,4,ciphertext_pair_xor_arx_partial_inverse_bits,encrypted_random_plaintexts,0x1918111009080100,0x0f0e0d0c0b0a0908,speck32_gohr2019,0,High-round confirm selected from outputs/remote_results/innovation1-arx-speck32-v2-scale-m-v2-arxbest-gpu1-20260612/innovation1-arx-speck32-v2-scale-m-v2-arxbest-gpu1-20260612_summary.csv with cal_acc=0.6631908417 auc=0.7236211441,Gohr 2019 SPECK32 neural differential cryptanalysis; scale ablation for ARX public partial-inverse structure alignment
